RecordID,CountyID,LandDescriptionID,BriefLegal,Subdivision,Lot,Block,AbstractName,AcreageByTract,QuarterCalls,Remarks
ec891c13-ad42-46a2-a11b-b828f6d4503f,221,e102cb70-9931-4ce4-9aa3-d25de3863e9b,BRUCE D T 135 10.5100 acres,NULL,NULL,NULL,NULL,10.5100,NULL,NULL
4b46b0a3-052b-467d-b600-b45a749bcfd2,221,e1104a5a-fa2f-4fcb-bbff-1414232414e1,404.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a9636fd1-ada5-4285-ae73-fd92180fc84c,221,e11092fe-3db7-44d5-b453-0b4e02ea4245,19.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbd15b31-8b64-469f-bab1-06ee805ce4c7,221,e115ac1f-3be0-4f25-b8e3-72f954515c8a,COUNTRYSIDE SOUTH ADDITION SECTION 1 F 5,COUNTRYSIDE SOUTH ADDITION SECTION 1,5,F,NULL,NULL,NULL,NULL
028b2aed-f7c3-409c-ab2b-4595ee1a84ae,221,e1175906-8f8b-4774-9d59-8d66272da646,RADFORD HILLS ADDITION SECTION 4 6 7 0.2900 acres,RADFORD HILLS ADDITION SECTION 4,7,6,NULL,0.2900,NULL,NULL
2e9f1e79-13a6-489a-b046-7bf07e8e37f1,221,e117f73e-cc5a-4fde-83c2-216ad209e08f,565.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL
188faf5f-6e3d-4d06-93ff-386c93bd82a7,221,e1292204-aaba-4886-b48a-c8735861ef4f,1053.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
830403ad-1c09-414a-9ce0-661bafc48495,221,e12cef20-b8e7-4109-a135-ffd198fae458,124.20,NULL,NULL,NULL,NULL,NULL,NULL,NULL
77cd8ff6-a4fd-4018-9b01-5aaa690c112d,221,e130e58c-48e4-4206-974b-c71fcacfd1b3,1415.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e9f95fc7-79b5-40f8-b2c4-2b92eebc311c,221,e13b1d1b-ef8a-4eda-84f0-8df7fc689ea4,NO SUBD IDENTIFIED 13,NO SUBD IDENTIFIED,13,NULL,NULL,NULL,NULL,NULL
c37e632c-923d-4f45-8080-c3e2220d93e8,221,e13bd893-7b33-4257-a6c5-3493c1e932f9,FAIRMONT ADDITION 11 18,FAIRMONT ADDITION,18,11,NULL,NULL,NULL,NULL
a84d7301-03e0-49a8-8f2d-f57cdc95b703,221,e13f4d64-22d2-4b7b-920e-5c5c942e1fbb,PARRAMORES SUBDIVISION C,PARRAMORES SUBDIVISION,NULL,C,NULL,NULL,NULL,NULL
e2ecd3e2-a435-47df-8e41-aa032859f189,221,e1428809-cbde-4b2f-b668-dac3f0939e54,NO SUBD IDENTIFIED 22 GUADALUPE COUNTY SCHOOL LAND 16 95.8900 acres,NO SUBD IDENTIFIED,22,NULL,NULL,95.8900,NULL,NULL
523dd773-e8ad-4d63-888b-8517ad14f0f1,221,e143d7cd-594f-4eb8-be1d-eaf3c7226278,80.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
84c5dc01-d71b-49ee-85db-6db072f1dcc0,221,e0ca5899-4fdc-49c4-8531-a76956366d5a,CARRIAGE HILLS ADDITION SECTION 3 5 15,CARRIAGE HILLS ADDITION SECTION 3,15,5,NULL,NULL,NULL,NULL
1d5dfa81-eb85-4352-8226-f13a1ea0df84,221,e0cdd609-0066-4eda-9bc4-1fb6a08ee3df,ABILENE HEIGHTS ADDITION 6 8,ABILENE HEIGHTS ADDITION,8,6,NULL,NULL,NULL,NULL
740f205c-0d3b-41d0-8f4f-f01b3f98e7a4,221,e0d0ff0a-627f-41f3-86bd-7ceb88cdcf40,221.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0f982cce-7cfc-4de8-80fe-ccf82b720060,221,e0d110d0-91ba-415a-8b77-ca0eb8796907,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
feeae15d-6c21-4f2d-adae-bae99015bf53,221,e0d9feef-146b-4336-9a28-fa124a5bbe72,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
86c14604-86b5-4183-8cc1-d59085f7936e,221,e0dcc3bf-2696-4706-a391-49f08f5287fb,41.22,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f5ae4387-ce26-4484-ba31-beaa3aef33fe,221,e0e22fe6-c8fb-42c9-a243-e2d4092f0737,ABILENE ORIGINAL TOWN OF 71 10,ABILENE ORIGINAL TOWN OF,10,71,NULL,NULL,NULL,NULL
5e50fc72-ef66-4302-a726-8714424ed3cc,221,e0ea4c1e-00b1-4256-ad3f-6912a1324978,OVALO ORIGINAL TOWN OF 1 1,OVALO ORIGINAL TOWN OF,1,1,NULL,NULL,NULL,NULL
1a50b3d9-1dff-47a3-835e-70d260c09336,221,e0ec9515-5d65-4041-8f8e-e1259bbb1def,LAKESIDE ADDITION 3 2,LAKESIDE ADDITION,2,3,NULL,NULL,NULL,NULL
2479bf69-cf46-4980-90f2-4b99225cb3be,221,e0f3d1c2-dbe9-4035-8eb4-44cb8e8e76a1,HARVEST ADDITION SECTION 1 A 22 31.2040 acres,HARVEST ADDITION SECTION 1,22,A,NULL,31.2040,NULL,NULL
33baadd5-6cfc-495d-aaf7-d859ee565af2,221,e0f45a24-5352-4f48-b8b6-ab1b2d0146ae,COWDEN HEIGHTS ADDITION A 9,COWDEN HEIGHTS ADDITION,9,A,NULL,NULL,NULL,NULL
31ee1b9d-b059-4f02-9275-e622f2906ce6,221,e0fa2719-afb1-424e-bfa5-440877b8c9b3,A-777 KELLEY J A 14 SW 49.3160 acres,NULL,NULL,NULL,777,49.3160,SW,NULL
e252ebc4-a2e2-4541-a94a-19f54fbce820,221,e0fcf153-4a09-4016-9237-34e89ff92a3c,QUAIL VALLEY NORTHEAST ADDITION A 14,QUAIL VALLEY NORTHEAST ADDITION,14,A,NULL,NULL,NULL,NULL
55f796d0-18f9-4717-9fa5-0bef8b57c902,221,e0fea3e2-0bc5-4829-a770-1886560a325e,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
08e59f94-f543-4555-afa3-6ade7a690b95,221,e104fe62-0fd5-4d11-8a26-fd3bf18d54cf,SEE RECORD,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL
2a87a263-4683-4655-9027-49cabfcc9bc1,221,e1054acf-49a7-4268-98ab-9569701b5f68,631.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4aa0dad7-200d-4a62-a1ed-e2f6952de02b,221,e106311a-27a5-4740-ae22-8ad58a2622d8,TEXAS AND PACIFIC RAILWAY COMPANY 83 14 125.0000 acres,NULL,NULL,NULL,NULL,125.0000,NULL,NULL
639e95d1-ea48-4a30-bc54-abc1f5721599,221,e1081789-c0fc-4441-9d1b-c030be5d5477,WESTERN HEIGHTS ADDITION REPLAT A 20,WESTERN HEIGHTS ADDITION REPLAT,20,A,NULL,NULL,NULL,NULL
33baadd5-6cfc-495d-aaf7-d859ee565af2,221,e10c26d8-76c0-4684-b560-a7eee8b0a99b,PIEDMONT ADDITION 11,PIEDMONT ADDITION,11,NULL,NULL,NULL,NULL,NULL
1c6543e3-00f9-444c-ab92-527ffbe3f7f8,221,e10e968d-a18b-4481-b2e3-afadc859de9b,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
39b351f6-1fde-4a97-afd6-de8509f0d937,221,e1136533-c3d4-423a-8d00-270dfe0b9728,2641.89,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d4335f6d-88c6-40be-ae2f-bd2e41bee2a7,221,e11a2670-c8c2-4825-bc69-af8962080771,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6c04676a-3d7e-46ce-9b68-26a9502f694e,221,e11b069b-8c4c-436b-9d22-237bc716e191,THOMAS BARRETTS SUBDIVISION 7 BOWERMAN L 83 0.9600 acres,THOMAS BARRETTS SUBDIVISION,7,NULL,NULL,0.9600,NULL,NULL
dd1857d0-f03b-4cc0-8c14-e42770a1e029,221,e1239e71-c2e3-4958-92dd-a052b33e360b,ABILENE ORIGINAL TOWN OF 144 1,ABILENE ORIGINAL TOWN OF,1,144,NULL,NULL,NULL,NULL
34b75c19-1c91-4581-963d-5de9dfa36949,221,e125a45f-9502-41cb-a46b-ab8b3bc8b0d4,BURR AND CASWELL 5 S2 1.0000 acres,NULL,NULL,NULL,NULL,1.0000,S2,NULL
9f575148-b3d7-49a9-82ff-b3f974b57d2d,221,e12955ee-0006-4a41-9fc8-ec50e41f7be5,HIGHLANDS ADDITION CONTINUATION OF H 1,HIGHLANDS ADDITION CONTINUATION OF,1,H,NULL,NULL,NULL,NULL
18feb4ce-be8e-4e4b-8fdc-442ca4c6d695,221,e11f053f-1dfc-4151-8027-206435d472cf,NO SUBD IDENTIFIED 208,NO SUBD IDENTIFIED,NULL,208,NULL,NULL,NULL,NULL
f04d1a9a-ea0c-493b-94e8-e64b0f5ed6ac,221,e11f47d7-4ba8-4621-aea2-f674b14f80ac,421.93,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ae890d42-2dd9-4fa8-b5d4-64a3d2076068,221,e12115b7-a580-4418-8973-ba868e2dc58c,562.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3a473b8b-7b39-4a6c-9551-b131367788db,221,e1228cdd-38cb-4371-96a3-2abdf95abcee,A-515 SOUTHERN PACIFIC RAILROAD COMPANY 40 1 0.5100 acres,NULL,NULL,NULL,515,0.5100,NULL,NULL
6740231b-fac8-4735-8fc0-2749f7710ed2,221,e12a31f7-b59e-4758-a408-65c929871f75,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27b51c20-da51-4ddd-8460-4bf917b6326b,221,e12ebc98-adb8-4ba3-9df6-ba2d4fab9204,ABILENE ORIGINAL TOWN OF 8,ABILENE ORIGINAL TOWN OF,8,NULL,NULL,NULL,NULL,NULL
8c2ed52c-acf4-4209-9fca-820e4f1f94a0,221,e1327166-b7b3-45b0-8fb0-8f57915a0680,ABILENE ORIGINAL TOWN OF 147 2,ABILENE ORIGINAL TOWN OF,2,147,NULL,NULL,NULL,NULL
da510cf4-35d3-43d3-9af8-3fd3facea6c4,221,e137fff8-49ec-4432-bca3-3a990cce7f8b,145.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ad14407b-1d55-4f58-afe2-6f34f899d18c,221,e1434d44-ec7a-468b-8b71-fea6e1736576,COWDEN HEIGHTS ADDITION E 3,COWDEN HEIGHTS ADDITION,3,E,NULL,NULL,NULL,NULL
edaffca2-37a8-411f-a595-611c1a6b9f39,221,e145dea1-d97d-48ce-a7b6-cd71318bf36e,FAIR PARK ACRES ADDITION 6 3,FAIR PARK ACRES ADDITION,3,6,NULL,NULL,NULL,NULL
038ef5e6-7a9e-4fcb-90f3-229c305a8876,221,e14ab3dc-ed3b-45f2-910e-c814754703b5,YALE SUBDIVISION 209,YALE SUBDIVISION,209,NULL,NULL,NULL,NULL,NULL
23d2164d-dda9-4d65-997c-621f6bb9405c,221,e1651eb3-1dcf-41f0-b522-47211ebe909c,HARVEST ADDITION SECTION 1 A 53 A-319 TALBOT M 103 31.2040 acres,HARVEST ADDITION SECTION 1,53,A,319,31.2040,NULL,NULL
fd2196c4-94ed-4b79-9b93-aa884f7ee231,221,e167855a-5bf8-4be5-abae-9dc10254f8f4,747.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL
de130c3f-a2c1-4526-92a2-048189cc8f1e,221,e168e06b-2776-4177-bdcc-147cdbc78659,VOL 905 PAGE 297,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5f9fb141-6ee8-46d9-b399-09ab8604a672,221,e16e62b9-bcb8-4545-9394-769c2798e2e1,ELMWOOD WEST ADDITION SECTION 8 21 4,ELMWOOD WEST ADDITION SECTION 8,4,21,NULL,NULL,NULL,NULL
e880c91f-4321-47ac-b105-2ccfabaa7eb3,221,e1700a07-3c1b-4beb-8be1-1a849f035b23,THORNTON HEIGHTS ADDITION 5 15,THORNTON HEIGHTS ADDITION,15,5,NULL,NULL,NULL,NULL
0917f272-3c8e-48a9-a3a2-d11e44206355,221,e1723e45-f96d-4377-b37f-bd1e84a65c4a,1244.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cba95856-467f-4bc3-b03d-d67d03c01c7f,221,e172bad6-2578-4065-9a2a-0481077809b5,FAIRWAYS ADDITION T 3,FAIRWAYS ADDITION,3,T,NULL,NULL,NULL,NULL
4287cb66-8bc4-4064-918f-fbbb4ae84781,221,e1787a28-b467-499b-942d-075bde31c5d4,698.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e1d1e182-3f6d-4831-a890-cb1ff2b41684,221,e17eb6da-4975-443d-8c52-7ce0e0539d22,MESQUITE FOREST ESTATES ADDITION SECTION 2 C 40,MESQUITE FOREST ESTATES ADDITION SECTION 2,40,C,NULL,NULL,NULL,NULL
daaee348-0740-4294-be49-07af6f918bb1,221,e180203f-face-4c5e-94ff-f0c106f0b245,HOOD COUNTY SCHOOL LAND 8 934.8000 acres,NULL,NULL,NULL,NULL,934.8000,NULL,NULL
53776400-1207-42d3-bfd0-0a3e406d0239,221,e1806417-474a-4a91-829b-fca7223bc0b5,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
00884671-2feb-4d28-80f5-acaf0683361c,221,e18535b0-47be-419d-917a-0a390cc7b681,W T RANDELL SUBDIVISION A 11,W T RANDELL SUBDIVISION,11,A,NULL,NULL,NULL,NULL
fb1e12ad-a96a-4226-97e2-449336af1c50,221,e18f1212-d9f4-4dbd-b3dc-09a9146f9304,A-318 TALBOT M 102 10.1990 acres,NULL,NULL,NULL,318,10.1990,NULL,NULL
b6ad5bbf-fb27-48df-959f-1e2eb6fa3e99,221,e190d8c7-c236-4f4c-864f-99d0e0dceae5,211.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL
39f4fb04-f22a-43be-8434-ca03afb1c4be,221,e1910479-0795-4bfe-b79c-f0343c317193,TUSCOLA ORIGINAL TOWN OF A 28,TUSCOLA ORIGINAL TOWN OF,28,A,NULL,NULL,NULL,NULL
8f13a889-b1ff-489e-b6e2-a5264460c8ac,221,e19aae3c-42bd-4a44-ad73-ca359325f3be,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d7d202dd-ba57-49d6-908f-eaf47ead0032,221,e19d4484-7c53-4293-80db-a6529d06a7f5,36.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b6cf9a27-7df7-42e6-9209-3aff2823cc54,221,e1a07204-3b2b-45cb-bed2-d373820cd186,CORLEY J A 81 90.4500 acres,NULL,NULL,NULL,NULL,90.4500,NULL,NULL
6569ea0a-cacc-4754-92b0-1c6b72acde10,221,e1aaf4e5-9bd4-45b9-a960-5d9a93a9a0a3,LAL 27 NW 105.5800 acres,NULL,NULL,NULL,NULL,105.5800,NW,NULL
a54e5e66-e418-400b-91f1-927ef7f8d179,221,e1aefbf3-b421-4199-aab9-ae6e02e93556,VIRGIL AND DEAN HAVNER ESTATES A 1,VIRGIL AND DEAN HAVNER ESTATES,1,A,NULL,NULL,NULL,NULL
251ab472-5a23-4e0b-bb26-e7538f53f084,221,e1b87faf-d45b-4963-9315-054ef6da6842,1AC SEC 16 BAL SUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL
733c3032-9122-4dd2-b28b-dd29fe9a81cf,221,e1be6803-266c-42eb-902d-1be794b2494d,KOSTIC SUBDIVISION 102,KOSTIC SUBDIVISION,102,NULL,NULL,NULL,NULL,NULL
6e0f855e-3a2f-474f-8ee1-4829629befca,221,e1c07b57-e37a-4bec-ae7b-4f896bf30376,85.30,NULL,NULL,NULL,NULL,NULL,NULL,NULL
435abe68-2677-4f26-96de-752241d6cc03,221,e1c2d9a3-2b19-494b-a672-befd407ccd13,LAWN ORIGINAL TOWN OF 21 5,LAWN ORIGINAL TOWN OF,5,21,NULL,NULL,NULL,NULL
d3af693d-7b76-4ae7-a359-4e3e95b6dfdb,221,e1c781d9-f3f5-48ec-8a04-3cd187b6ce03,ELMWOOD WEST ADDITION CONTINUATION 1 A 2,ELMWOOD WEST ADDITION CONTINUATION 1,2,A,NULL,NULL,NULL,NULL
d9873b49-acc5-4cd1-be5c-f64aa40b944d,221,e1d016cc-5735-4789-a78c-ea6244f6f63a,ELMWOOD WEST ADDITION SECTION J 4 13,ELMWOOD WEST ADDITION SECTION J,13,4,NULL,NULL,NULL,NULL
c2f2f482-d131-4479-b313-7ecc9a3d8be3,221,e1d68d76-389d-4b4a-b5d4-8c846d68f686,TYE ORIGINAL TOWN OF 12 6,TYE ORIGINAL TOWN OF,6,12,NULL,NULL,NULL,NULL
caf5b67d-ce95-4d7b-b76e-28b797029d2b,221,e1dc4928-9190-42e4-a366-f14c4904ead3,TEXAS AND PACIFIC RAILWAY COMPANY 24 NE 4.8490 acres,NULL,NULL,NULL,NULL,4.8490,NE,NULL
2758fd2d-e304-4cf2-8d3b-be28533b09b9,221,e1dccadb-24ba-427c-b223-ed8f9e763c1c,73.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1ac5f628-7d06-4b59-95c7-6d4fe6b61c67,221,e1ddceb8-c038-4e5a-ae8a-06b3905a6c21,LAL 37 NE 15.4200 acres,NULL,NULL,NULL,NULL,15.4200,NE,NULL
6a9587dd-f40f-45d0-b652-dae80a4d59bc,221,e1e16c68-8bf9-44a9-b0ec-bd29b849955d,E65' LT12 BK 179 OT ABILENE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dc897d33-11e0-41d8-a6a7-768812722ad7,221,e1e68bdd-8d09-4d43-85da-d0a095633184,HERITAGE PARKS ADDITION SECTION 11 Q 6,HERITAGE PARKS ADDITION SECTION 11,6,Q,NULL,NULL,NULL,NULL
5c5e9263-3191-4dc5-ab4a-f9534bbab83d,221,e1eb360b-6354-4d55-8b00-7f0618897530,HARVEST ADDITION SECTION 1 F 1 31.2040 acres,HARVEST ADDITION SECTION 1,1,F,NULL,31.2040,NULL,NULL
3796d28a-8af0-487e-b1d6-7f25a3d2f689,221,e1ebdcd9-fa93-439d-b5e2-62b5f86d5151,EL PRADO ESTATES ADDITION A 4,EL PRADO ESTATES ADDITION,4,A,NULL,NULL,NULL,NULL
4b6840c4-2154-4a15-9ce3-1c3edfd7729a,221,e1ec50be-4277-40db-8f23-8cedc95a4fb5,VOL 84 PAGE 393,NULL,NULL,NULL,NULL,NULL,NULL,NULL
541b79c3-596d-497c-9a7d-8938e3d9a4fc,221,e1ee1425-7ccc-4b7b-986f-68eb2e4c0f2b,KIRKLAND G A 27 SW 4.7000 acres,NULL,NULL,NULL,NULL,4.7000,SW,NULL
b2a5b4ef-f6b8-41d0-af10-ca6e11e816dd,221,e1f1f2c1-fe7b-4509-8551-7fc9d9ad5285,LT1 BK A WINGATE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37019c14-3e54-4ef8-b535-eed452d8b1dd,221,e1fa427c-6da4-46ff-927c-35cc0cbc35da,916.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e9d712ff-240e-43d7-84f5-98de1e9d6bba,221,e1ff3a79-d115-4934-8133-ec2ea06673fa,MEADOWBROOK ADDITION 3 25,MEADOWBROOK ADDITION,25,3,NULL,NULL,NULL,NULL
ce75506b-0140-406c-b5f6-331d0c15f305,221,e206cae1-5f79-4cea-838e-d30916ed9e6e,WILDER J S 404,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b7e253fd-3c68-49cb-80e3-5f500c4545dc,221,e2099ce4-5209-4e2d-a50a-985b5d0fd5fa,ABILENE ORIGINAL TOWN OF 191 3,ABILENE ORIGINAL TOWN OF,3,191,NULL,NULL,NULL,NULL
b9639603-1f2d-4567-b709-ff6c5e4cd269,221,e11fa84c-12d4-4967-84f2-439a304bf262,3238.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19c41a52-c0ea-48ad-8b6c-c8b1759f407d,221,e12185fd-0232-4981-b3b5-7a674d988be6,ARTHUR SEARS PARK ADDITION 14 15,ARTHUR SEARS PARK ADDITION,15,14,NULL,NULL,NULL,NULL
02d9aa6e-f640-4b5a-93cf-f1a02dd93207,221,e1224d20-e32f-495e-ba43-72c942d766b8,FORREST HEIGHTS ADDITION 4 23,FORREST HEIGHTS ADDITION,23,4,NULL,NULL,NULL,NULL
b3d3043d-b252-4c3f-98c0-dc18a96908a2,221,e1248a5a-0bd9-43e6-8d26-4fa62e34133a,CARRIAGE HILLS ADDITION SECTION 3 R 12 49.3160 acres,CARRIAGE HILLS ADDITION SECTION 3,12,R,NULL,49.3160,NULL,NULL
f4ba18b4-974b-4a86-a7ae-b83df4145be4,221,e12d2940-595e-4bb9-b926-c8f60777902b,1248.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a7b1a74a-7a9e-4837-95c4-d89cc2221c01,221,e136b56b-35ca-44bf-bea7-30ae4ba6bebc,19880.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c81fabe6-3f91-4a7e-befa-399708b56bc3,221,e138e456-e4fd-462e-a1f3-21ca41240f5e,1.0330 acres,NULL,NULL,NULL,NULL,1.0330,NULL,NULL
3bd79db3-9747-40ec-83b5-c198c00d4e46,221,e13d555b-ad0e-4d60-be11-08eba82b391b,BELMONT ADDITION CONTINUATION OF 18 14,BELMONT ADDITION CONTINUATION OF,14,18,NULL,NULL,NULL,NULL
1b2b0c7a-8707-4146-b97a-15ef27e13684,221,e141c64d-74f2-4d36-b00c-3c287f6a9481,458.12,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3191270d-9175-4096-a2f8-f68cb3f945be,221,e146ac1d-e5f5-41fa-be91-88e753c643ed,SCOTT INDUSTRIAL ADDITION 1 11 7.7900 acres,SCOTT INDUSTRIAL ADDITION,11,1,NULL,7.7900,NULL,NULL
0e39d383-3029-4290-87ec-d5c0283c08f2,221,e14e6d68-4b2e-4004-825c-d5f9105ad0b4,A-1711 SANDELL C J 20 4 200.0000 acres,NULL,NULL,NULL,1711,200.0000,NULL,NULL
76d169df-5613-4347-98ad-d893bc55cee6,221,e15c7ff6-6822-4764-ae76-377376d3c76e,HALLTOWN ORIGINAL TOWN OF 13 15,HALLTOWN ORIGINAL TOWN OF,15,13,NULL,NULL,NULL,NULL
089a937e-f3d8-488b-abfe-c97fe256c5e7,221,e15d5716-b6d7-4479-963f-163bef692ae5,A-101 HARRIS W 405 46.4940 acres,NULL,NULL,NULL,101,46.4940,NULL,NULL
790f7871-b5e9-42a1-a3a5-ddc1aa5ca229,221,e162e7ff-fc3d-4f43-99ea-c48595f4536a,310.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4ab669f3-abf7-4adc-9011-b77846200d02,221,e1735f83-da49-46c8-ae4b-6a3e44797484,GRAY J 465 320.0200 acres,NULL,NULL,NULL,NULL,320.0200,NULL,NULL
f76f27e2-8621-40ee-af6b-db7cd2fedd05,221,e1739a03-cc3b-4c19-aa4c-cdd6379f503c,199.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3163c65a-2415-4634-b471-287d63153338,221,e17866ca-4705-450c-928d-54831e3aed7c,36.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5b5ca346-7530-40bb-b731-37d1731f90af,221,e17a89ea-b877-4854-b124-911990989a85,ELM CREEK AT WYLIE SECTION 4 K 3,ELM CREEK AT WYLIE SECTION 4,3,K,NULL,NULL,NULL,NULL
fe28e4bc-ba46-4b32-8247-579bbd014cb5,221,e17c05eb-d6e8-4034-a196-84fa9c73037f,14.49,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8405fe04-b71e-49ac-9304-d0b4ba398c09,221,e17ef02c-3754-4bd8-940a-65f76d3af364,30.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL
165ed166-6513-4e8f-9380-dee6cd73aace,221,e18990f0-073a-4b05-9844-73b025a5830b,LAL 38 18.0620 acres,NULL,NULL,NULL,NULL,18.0620,NULL,NULL
e7871dce-7218-4c32-a0e5-f4054f11e34b,221,e18f43e3-8798-4481-a8df-ee0352a1833b,WIGGINS J W 16,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c0683767-a4df-4f6d-95ac-cefb15acb8d2,221,e1990a71-04f8-4b29-be6e-c2bf7b7a7cfa,TEXAS AND PACIFIC RAILWAY COMPANY 63 SE 8.6800 acres,NULL,NULL,NULL,NULL,8.6800,SE,NULL
3b911eda-4867-4dff-900c-4a68b97def8c,221,e19ff618-2f5d-4b74-86ff-66ebc52a080d,CIMARRON MEADOWS ADDITION SECTION 1 A 17,CIMARRON MEADOWS ADDITION SECTION 1,17,A,NULL,NULL,NULL,NULL
643f6acf-71ce-45ae-909c-4bdbc533b96e,221,e1a53216-e5a6-47aa-9a12-4bed0134bf7b,BOWERMAN L 83,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0f45cb9c-9491-4ef1-b926-58defbb4cb9a,221,e1b3d75e-ae02-41bb-84ff-9451d017c797,HUNTERS LANDING SUBDIVISION SECTION 5 CORRECTED PLAT I 7 16.9400 acres,HUNTERS LANDING SUBDIVISION SECTION 5 CORRECTED PLAT,7,I,NULL,16.9400,NULL,NULL
20d59ecf-2e6e-456b-9cfd-5d07d19a8076,221,e1482a0e-5557-45f6-ad60-13e52a64f4cf,OVALO ORIGINAL TOWN OF 49 51.8320 acres,OVALO ORIGINAL TOWN OF,NULL,49,NULL,51.8320,NULL,NULL
e285382b-5710-4830-b7f4-40845e29ed07,221,e149d49c-660b-41b9-9816-7c46116204ed,RIVERSIDE DRIVE ADDITION 4 8,RIVERSIDE DRIVE ADDITION,8,4,NULL,NULL,NULL,NULL
e901c1b9-a650-497e-884c-5f310bddf4e6,221,e159ad32-68fd-4a56-80cc-5c834ee97899,115.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a420a5f7-e005-409b-9d91-db70652d26a9,221,e1602b83-a079-42a9-bb52-f6aab3c8ef6d,CARRIAGE HILLS ADDITION SECTION 3 S 3 49.3160 acres,CARRIAGE HILLS ADDITION SECTION 3,3,S,NULL,49.3160,NULL,NULL
3c8f0c48-9cc5-4b69-b35a-b21d2523151b,221,e170786d-e870-4f07-8998-2c1a83c024fc,LAKESIDE ADDITION 1 8,LAKESIDE ADDITION,8,1,NULL,NULL,NULL,NULL
59bb50ab-706f-4e03-a410-f2635cf35ae5,221,e174b94f-df4e-42f8-9e7d-ecb0547141ff,243.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d623b294-bb74-4633-a84d-5be789088e59,221,e1793c3b-21dd-45df-8718-e83108762c78,LYTLE SHORES SOUTH ADDITION SECTION 2 A 15,LYTLE SHORES SOUTH ADDITION SECTION 2,15,A,NULL,NULL,NULL,NULL
4da579f9-a5c5-4aa7-914e-7a3d1ef5b5a0,221,e17ad412-0277-4179-a410-212e31a6ec6e,SCOTT HIGHWAY PLACE ADDITION 6 12,SCOTT HIGHWAY PLACE ADDITION,12,6,NULL,NULL,NULL,NULL
1fe48e2e-6c66-4b70-a322-e1f63c3bc9e9,221,e184a695-a89b-4dba-9b93-88a5d2dafdcf,A-776 KELLEY C A 14 NW,NULL,NULL,NULL,776,NULL,NW,NULL
68eac405-cb78-4e6b-a25f-c289140e3d49,221,e185b270-1e14-4d4d-b3bb-f85b6c01cc18,537.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL
74994343-1a1e-4701-9b37-5b71656d0fc4,221,e18c75a0-9afe-4e26-be5d-b3f27747e8e0,177.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5d4c49e4-fe7f-4f8e-98a9-6ad06f57369d,221,e19bb5da-e123-4600-9e9c-294d70f2748f,ARROWHEAD RANCH SUBDIVISION 64 1.4300 acres,ARROWHEAD RANCH SUBDIVISION,64,NULL,NULL,1.4300,NULL,NULL
